,Generator,Fuel Type,mean,pct
1364,PORTALMA-T3,WIND,56.8,0.00011331356596794622
1365,ERIEAU,WIND,56.7,0.00011311407025321392
1366,PRINCEFARM,WIND,56.5,0.00011271507882374932
1367,PORTALMA-T1,WIND,56.3,0.00011231608739428472
1368,LITTLELONG,HYDRO,56.3,0.00011231608739428472
1369,CARIBOUFALLS,HYDRO,56.3,0.00011231608739428472
1370,CARIBOUFALLS,HYDRO,56.2,0.00011211659167955242
1371,WHITEDOG,HYDRO,56.1,0.00011191709596482012
1372,CARIBOUFALLS,HYDRO,56.0,0.00011171760025008782
1373,OTTERRAPIDS,HYDRO,56.0,0.00011171760025008782
1374,WHITEDOG,HYDRO,56.0,0.00011171760025008782
1375,CARIBOUFALLS,HYDRO,56.0,0.00011171760025008782
1376,CARIBOUFALLS,HYDRO,56.0,0.00011171760025008782
1377,PRINCEFARM,WIND,55.8,0.00011131860882062322
1378,RAILBEDWF-LT.AG_SR,WIND,55.8,0.00011131860882062322
1379,NORTH KENT,WIND,55.8,0.00011131860882062322
1380,MACKAYGS,HYDRO,55.8,0.00011131860882062322
1381,BLAKE,WIND,55.8,0.00011131860882062322
1382,SITHE GOREWAY-G13,GAS,55.6,0.00011091961739115862
1383,WHITEDOG,HYDRO,55.5,0.00011072012167642632
1384,LITTLELONG 2,HYDRO,55.4,0.00011052062596169402
1385,SITHE GOREWAY-G12,GAS,55.4,0.00011052062596169402
1386,GOSHEN,WIND,55.4,0.00011052062596169402
1387,SITHE GOREWAY-G11,GAS,55.3,0.00011032113024696172
1388,ZURICH,WIND,55.3,0.00011032113024696172
1389,STCLAIRCGS,GAS,55.3,0.00011032113024696172
1390,BARRETT,HYDRO,55.3,0.00011032113024696172
1391,CARIBOUFALLS,HYDRO,55.2,0.00011012163453222942
1392,SITHE GOREWAY-G12,GAS,55.1,0.00010992213881749712
1393,SITHE GOREWAY-G12,GAS,55.1,0.00010992213881749712
1394,CEDAR POINT 2,WIND,55.1,0.00010992213881749712
1395,DILLON,WIND,55.0,0.00010972264310276483
1396,SITHE GOREWAY-G11,GAS,55.0,0.00010972264310276483
1397,ALEXANDER,HYDRO,55.0,0.00010972264310276483
1398,ALEXANDER,HYDRO,55.0,0.00010972264310276483
1399,ALEXANDER,HYDRO,55.0,0.00010972264310276483
1400,ALEXANDER,HYDRO,54.9,0.00010952314738803253
1401,SITHE GOREWAY-G13,GAS,54.9,0.00010952314738803253
1402,ALEXANDER,HYDRO,54.9,0.00010952314738803253
1403,ALEXANDER,HYDRO,54.8,0.00010932365167330023
1404,BARRETT,HYDRO,54.8,0.00010932365167330023
1405,ALEXANDER,HYDRO,54.8,0.00010932365167330023
1406,ALEXANDER,HYDRO,54.8,0.00010932365167330023
1407,ALEXANDER,HYDRO,54.8,0.00010932365167330023
1408,SITHE GOREWAY-G13,GAS,54.7,0.00010912415595856793
1409,ALEXANDER,HYDRO,54.7,0.00010912415595856793
1410,ALEXANDER,HYDRO,54.7,0.00010912415595856793
1411,ALEXANDER,HYDRO,54.7,0.00010912415595856793
1412,ALEXANDER,HYDRO,54.6,0.00010892466024383563
1413,SITHE GOREWAY-G12,GAS,54.5,0.00010872516452910333
1414,ALEXANDER,HYDRO,54.4,0.00010852566881437103
1415,WHITEDOG,HYDRO,54.4,0.00010852566881437103
1416,ALEXANDER,HYDRO,54.4,0.00010852566881437103
1417,SHANNON,WIND,54.4,0.00010852566881437103
1418,ALEXANDER,HYDRO,54.4,0.00010852566881437103
1419,WEST LINCOLN NRWF,WIND,54.4,0.00010852566881437103
1420,RAILBEDWF-LT.AG_SR,WIND,54.4,0.00010852566881437103
1421,CANYON,HYDRO,54.3,0.00010832617309963873
1422,WHITEDOG,HYDRO,54.3,0.00010832617309963873
1423,ALEXANDER,HYDRO,54.3,0.00010832617309963873
1424,ALEXANDER,HYDRO,54.3,0.00010832617309963873
1425,SITHE GOREWAY-G13,GAS,54.2,0.00010812667738490643
1426,ARMOW,WIND,54.2,0.00010812667738490643
1427,ALEXANDER,HYDRO,54.2,0.00010812667738490643
1428,MANITOUFALLS,HYDRO,54.1,0.00010792718167017413
1429,CARIBOUFALLS,HYDRO,54.0,0.00010772768595544183
1430,ALEXANDER,HYDRO,54.0,0.00010772768595544183
1431,WHITEDOG,HYDRO,54.0,0.00010772768595544183
1432,PORTALMA-T3,WIND,54.0,0.00010772768595544183
1433,CARIBOUFALLS,HYDRO,54.0,0.00010772768595544183
1434,EAST LAKE,WIND,53.9,0.00010752819024070953
1435,SHANNON,WIND,53.8,0.00010732869452597723
1436,ATIKOKAN-G1,BIOFUEL,53.8,0.00010732869452597723
1437,HARMON,HYDRO,53.8,0.00010732869452597723
1438,PORT BURWELL,WIND,53.7,0.00010712919881124493
1439,SITHE GOREWAY-G12,GAS,53.6,0.00010692970309651263
1440,WEST LINCOLN NRWF,WIND,53.5,0.00010673020738178033
1441,AUBREYFALLS,HYDRO,53.5,0.00010673020738178033
1442,WHITEDOG,HYDRO,53.3,0.00010633121595231573
1443,HARMON,HYDRO,53.2,0.00010613172023758343
1444,WHITEDOG,HYDRO,53.0,0.00010573272880811883
1445,SITHE GOREWAY-G12,GAS,53.0,0.00010573272880811883
1446,KIPLING 2,HYDRO,53.0,0.00010573272880811883
1447,SMOKY 2,HYDRO,52.9,0.00010553323309338653
1448,SITHE GOREWAY-G12,GAS,52.7,0.00010513424166392193
1449,JERICHO,WIND,52.6,0.00010493474594918963
1450,RAILBEDWF-LT.AG_SR,WIND,52.6,0.00010493474594918963
1451,HARMON,HYDRO,52.6,0.00010493474594918963
1452,PORTALMA-T3,WIND,52.4,0.00010453575451972503
1453,CARIBOUFALLS,HYDRO,52.4,0.00010453575451972503
1454,ATIKOKAN-G1,BIOFUEL,52.3,0.00010433625880499273
1455,K2WIND,WIND,52.2,0.00010413676309026043
1456,MACKAYGS,HYDRO,52.2,0.00010413676309026043
1457,CARIBOUFALLS,HYDRO,52.2,0.00010413676309026043
1458,SHANNON,WIND,52.2,0.00010413676309026043
1459,HARMON 2,HYDRO,52.1,0.00010393726737552814
1460,SITHE GOREWAY-G12,GAS,51.8,0.00010333878023133124
1461,RAILBEDWF-LT.AG_SR,WIND,51.8,0.00010333878023133124
1462,PORTLANDS-G3,GAS,51.7,0.00010313928451659894
1463,OTTERRAPIDS,HYDRO,51.6,0.00010293978880186664
1464,SHANNON,WIND,51.6,0.00010293978880186664
1465,ARNPRIOR,HYDRO,51.6,0.00010293978880186664
1466,COMBER,WIND,51.5,0.00010274029308713434
1467,SITHE GOREWAY-G11,GAS,51.2,0.00010214180594293744
1468,MACKAYGS,HYDRO,51.0,0.00010174281451347284
1469,NAPANEE-G1,GAS,50.9,0.00010154331879874054
1470,KIPLING 2,HYDRO,50.9,0.00010154331879874054
1471,MACKAYGS,HYDRO,50.9,0.00010154331879874054
1472,SHANNON,WIND,50.8,0.00010134382308400824
1473,LITTLELONG 2,HYDRO,50.8,0.00010134382308400824
1474,HARMON 2,HYDRO,50.7,0.00010114432736927594
1475,AUBREYFALLS,HYDRO,50.6,0.00010094483165454364
1476,AUBREYFALLS,HYDRO,50.6,0.00010094483165454364
1477,GRANDWF,WIND,50.6,0.00010094483165454364
1478,HARMON,HYDRO,50.5,0.00010074533593981134
1479,BELLE RIVER,WIND,50.5,0.00010074533593981134
1480,MACKAYGS,HYDRO,50.5,0.00010074533593981134
1481,WEST LINCOLN NRWF,WIND,50.5,0.00010074533593981134
1482,SITHE GOREWAY-G13,GAS,50.3,0.00010034634451034674
1483,WHITBYCGS,GAS,50.3,0.00010034634451034674
1484,WHITBYCGS,GAS,50.3,0.00010034634451034674
1485,EAST LAKE,WIND,50.1,9.994735308088214e-05
1486,WHITBYCGS,GAS,50.1,9.994735308088214e-05
1487,WOLFE ISLAND,WIND,50.0,9.974785736614984e-05
1488,SHANNON,WIND,49.9,9.954836165141754e-05
1489,ERIEAU,WIND,49.9,9.954836165141754e-05
1490,LENNOX-G1,GAS,49.8,9.934886593668524e-05
1491,MACKAYGS,HYDRO,49.7,9.914937022195294e-05
1492,KIPLING 2,HYDRO,49.6,9.894987450722064e-05
1493,PORTLANDS-G3,GAS,49.6,9.894987450722064e-05
1494,CARIBOUFALLS,HYDRO,49.4,9.855088307775604e-05
1495,WOLFE ISLAND,WIND,49.4,9.855088307775604e-05
1496,ALEXANDER,HYDRO,49.3,9.835138736302374e-05
1497,JERICHO,WIND,49.3,9.835138736302374e-05
1498,MACKAYGS,HYDRO,49.3,9.835138736302374e-05
1499,SMOKY 2,HYDRO,49.2,9.815189164829145e-05
1500,ALEXANDER,HYDRO,49.1,9.795239593355915e-05
1501,PINEPORTAGE,HYDRO,49.0,9.775290021882685e-05
1502,PRINCEFARM,WIND,49.0,9.775290021882685e-05
1503,SPENCE,WIND,49.0,9.775290021882685e-05
1504,PORTALMA-T3,WIND,49.0,9.775290021882685e-05
1505,CARIBOUFALLS,HYDRO,48.9,9.755340450409455e-05
1506,CARIBOUFALLS,HYDRO,48.9,9.755340450409455e-05
1507,GOSFIELDWGS,WIND,48.8,9.735390878936225e-05
1508,ALEXANDER,HYDRO,48.8,9.735390878936225e-05
1509,ALEXANDER,HYDRO,48.8,9.735390878936225e-05
1510,MACKAYGS,HYDRO,48.7,9.715441307462995e-05
1511,MACKAYGS,HYDRO,48.7,9.715441307462995e-05
1512,CEDAR POINT 2,WIND,48.6,9.695491735989765e-05
1513,ATIKOKAN-G1,BIOFUEL,48.6,9.695491735989765e-05
1514,HARMON,HYDRO,48.4,9.655592593043305e-05
1515,ALEXANDER,HYDRO,48.4,9.655592593043305e-05
1516,WHITEDOG,HYDRO,48.4,9.655592593043305e-05
1517,ARNPRIOR,HYDRO,48.4,9.655592593043305e-05
1518,NAPANEE-G3,GAS,48.4,9.655592593043305e-05
1519,UNDERWOOD,WIND,48.3,9.635643021570075e-05
1520,ALEXANDER,HYDRO,48.2,9.615693450096845e-05
1521,MACKAYGS,HYDRO,48.2,9.615693450096845e-05
1522,AMHERST ISLAND,WIND,48.1,9.595743878623615e-05
1523,AMARANTH,WIND,48.1,9.595743878623615e-05
1524,ALEXANDER,HYDRO,48.0,9.575794307150385e-05
1525,SITHE GOREWAY-G12,GAS,48.0,9.575794307150385e-05
1526,PRINCEFARM,WIND,48.0,9.575794307150385e-05
1527,ALEXANDER,HYDRO,48.0,9.575794307150385e-05
1528,ALEXANDER,HYDRO,48.0,9.575794307150385e-05
1529,LITTLELONG 2,HYDRO,48.0,9.575794307150385e-05
1530,SITHE GOREWAY-G11,GAS,47.9,9.555844735677155e-05
1531,MACKAYGS,HYDRO,47.9,9.555844735677155e-05
1532,SITHE GOREWAY-G12,GAS,47.9,9.555844735677155e-05
1533,SITHE GOREWAY-G13,GAS,47.9,9.555844735677155e-05
1534,MACKAYGS,HYDRO,47.8,9.535895164203924e-05
1535,ATIKOKAN-G1,BIOFUEL,47.7,9.515945592730695e-05
1536,ALEXANDER,HYDRO,47.6,9.495996021257465e-05
1537,CEDAR POINT 2,WIND,47.5,9.476046449784235e-05
1538,ALEXANDER,HYDRO,47.5,9.476046449784235e-05
1539,SANDUSK-LT.AG_T1,WIND,47.4,9.456096878311005e-05
1540,LITTLELONG 2,HYDRO,47.4,9.456096878311005e-05
1541,GRANDWF,WIND,47.2,9.416197735364545e-05
1542,KIPLING,HYDRO,47.1,9.396248163891315e-05
1543,JERICHO,WIND,47.0,9.376298592418085e-05
1544,SILVERFALLS,HYDRO,47.0,9.376298592418085e-05
1545,SILVERFALLS,HYDRO,47.0,9.376298592418085e-05
1546,PINEPORTAGE,HYDRO,47.0,9.376298592418085e-05
1547,ERIEAU,WIND,47.0,9.376298592418085e-05
1548,SITHE GOREWAY-G12,GAS,46.9,9.356349020944855e-05
1549,HARMON,HYDRO,46.8,9.336399449471624e-05
1550,COMBER,WIND,46.8,9.336399449471624e-05
1551,PINEPORTAGE,HYDRO,46.8,9.336399449471624e-05
1552,PAROCHES,WIND,46.7,9.316449877998395e-05
1553,CEDAR POINT 2,WIND,46.7,9.316449877998395e-05
1554,SITHE GOREWAY-G13,GAS,46.7,9.316449877998395e-05
1555,COMBER,WIND,46.7,9.316449877998395e-05
1556,SILVERFALLS,HYDRO,46.6,9.296500306525165e-05
1557,MACKAYGS,HYDRO,46.5,9.276550735051935e-05
1558,LITTLELONG 2,HYDRO,46.4,9.256601163578705e-05
1559,PORTALMA-T3,WIND,46.3,9.236651592105474e-05
1560,DILLON,WIND,46.3,9.236651592105474e-05
1561,SITHE GOREWAY-G11,GAS,46.2,9.216702020632246e-05
1562,ARMOW,WIND,46.1,9.196752449159016e-05
1563,CARIBOUFALLS,HYDRO,46.1,9.196752449159016e-05
1564,SITHE GOREWAY-G12,GAS,46.1,9.196752449159016e-05
1565,SILVERFALLS,HYDRO,46.0,9.176802877685786e-05
1566,SILVERFALLS,HYDRO,46.0,9.176802877685786e-05
1567,SILVERFALLS,HYDRO,46.0,9.176802877685786e-05
1568,AGUASABON,HYDRO,46.0,9.176802877685786e-05
1569,SILVERFALLS,HYDRO,46.0,9.176802877685786e-05
1570,SITHE GOREWAY-G13,GAS,46.0,9.176802877685786e-05
1571,SILVERFALLS,HYDRO,46.0,9.176802877685786e-05
1572,AGUASABON,HYDRO,46.0,9.176802877685786e-05
1573,AGUASABON,HYDRO,46.0,9.176802877685786e-05
1574,AGUASABON,HYDRO,46.0,9.176802877685786e-05
1575,SILVERFALLS,HYDRO,46.0,9.176802877685786e-05
1576,AGUASABON,HYDRO,46.0,9.176802877685786e-05
1577,AGUASABON,HYDRO,45.9,9.156853306212556e-05
1578,AGUASABON,HYDRO,45.8,9.136903734739324e-05
1579,SHANNON,WIND,45.8,9.136903734739324e-05
1580,RAILBEDWF-LT.AG_SR,WIND,45.7,9.116954163266096e-05
1581,AGUASABON,HYDRO,45.6,9.097004591792866e-05
1582,PINEPORTAGE,HYDRO,45.6,9.097004591792866e-05
1583,HENVEY SOUTH,WIND,45.5,9.077055020319636e-05
1584,SPENCE,WIND,45.5,9.077055020319636e-05
1585,ADELAIDE,WIND,45.5,9.077055020319636e-05
1586,GOSHEN,WIND,45.4,9.057105448846406e-05
1587,SITHE GOREWAY-G12,GAS,45.4,9.057105448846406e-05
1588,DILLON,WIND,45.3,9.037155877373174e-05
1589,SITHE GOREWAY-G13,GAS,45.3,9.037155877373174e-05
1590,RIPLEY SOUTH,WIND,45.2,9.017206305899946e-05
1591,COMBER,WIND,45.2,9.017206305899946e-05
1592,AGUASABON,HYDRO,45.2,9.017206305899946e-05
1593,DILLON,WIND,45.2,9.017206305899946e-05
1594,LOWERNOTCH,HYDRO,45.1,8.997256734426716e-05
1595,K2WIND,WIND,45.1,8.997256734426716e-05
1596,AGUASABON,HYDRO,45.0,8.977307162953486e-05
1597,AGUASABON,HYDRO,45.0,8.977307162953486e-05
1598,AGUASABON,HYDRO,45.0,8.977307162953486e-05
1599,PORTALMA-T1,WIND,45.0,8.977307162953486e-05
1600,AGUASABON,HYDRO,45.0,8.977307162953486e-05
1601,AGUASABON,HYDRO,45.0,8.977307162953486e-05
1602,ATIKOKAN-G1,BIOFUEL,44.9,8.957357591480256e-05
1603,MCLEANSMTNWF-LT.AG_T1,WIND,44.8,8.937408020007025e-05
1604,HARMON,HYDRO,44.8,8.937408020007025e-05
1605,LITTLELONG 2,HYDRO,44.7,8.917458448533796e-05
1606,HARMON,HYDRO,44.7,8.917458448533796e-05
1607,PINEPORTAGE,HYDRO,44.6,8.897508877060566e-05
1608,NORTH KENT,WIND,44.6,8.897508877060566e-05
1609,SHANNON,WIND,44.6,8.897508877060566e-05
1610,WOLFE ISLAND,WIND,44.6,8.897508877060566e-05
1611,RAILBEDWF-LT.AG_SR,WIND,44.5,8.877559305587336e-05
1612,BELLE RIVER,WIND,44.4,8.857609734114106e-05
1613,DILLON,WIND,44.4,8.857609734114106e-05
1614,EAST LAKE,WIND,44.3,8.837660162640875e-05
1615,PORT BURWELL,WIND,44.2,8.817710591167646e-05
1616,PRINCEFARM,WIND,44.2,8.817710591167646e-05
1617,GRANDWF,WIND,44.1,8.797761019694416e-05
1618,SITHE GOREWAY-G13,GAS,44.1,8.797761019694416e-05
1619,UNDERWOOD,WIND,44.1,8.797761019694416e-05
1620,RIPLEY SOUTH,WIND,44.1,8.797761019694416e-05
1621,NORTH KENT,WIND,44.1,8.797761019694416e-05
1622,CAMERONFALLS,HYDRO,44.0,8.777811448221186e-05
1623,CAMERONFALLS,HYDRO,44.0,8.777811448221186e-05
1624,CAMERONFALLS,HYDRO,44.0,8.777811448221186e-05
1625,AGUASABON,HYDRO,44.0,8.777811448221186e-05
1626,JERICHO,WIND,44.0,8.777811448221186e-05
1627,GOSHEN,WIND,43.9,8.757861876747956e-05
1628,AUBREYFALLS,HYDRO,43.8,8.737912305274725e-05
1629,K2WIND,WIND,43.8,8.737912305274725e-05
1630,SILVERFALLS,HYDRO,43.7,8.717962733801496e-05
1631,WHITEDOG,HYDRO,43.6,8.698013162328266e-05
1632,CAMERONFALLS,HYDRO,43.5,8.678063590855036e-05
1633,CAMERONFALLS,HYDRO,43.5,8.678063590855036e-05
1634,ZURICH,WIND,43.5,8.678063590855036e-05
1635,WHITEDOG,HYDRO,43.4,8.658114019381807e-05
1636,CAMERONFALLS,HYDRO,43.4,8.658114019381807e-05
1637,CAMERONFALLS,HYDRO,43.3,8.638164447908575e-05
1638,MANITOUFALLS,HYDRO,43.3,8.638164447908575e-05
1639,ZURICH,WIND,43.3,8.638164447908575e-05
1640,PRINCEFARM,WIND,43.2,8.618214876435347e-05
1641,MANITOUFALLS,HYDRO,43.2,8.618214876435347e-05
1642,BELLE RIVER,WIND,43.2,8.618214876435347e-05
1643,NAPANEE-G1,GAS,43.1,8.598265304962117e-05
1644,KIPLING,HYDRO,43.1,8.598265304962117e-05
1645,WHITEDOG,HYDRO,43.1,8.598265304962117e-05
1646,CAMERONFALLS,HYDRO,43.0,8.578315733488887e-05
1647,CAMERONFALLS,HYDRO,43.0,8.578315733488887e-05
1648,KIPLING 2,HYDRO,42.9,8.558366162015657e-05
1649,CEDAR POINT 2,WIND,42.9,8.558366162015657e-05
1650,RAYNER,HYDRO,42.8,8.538416590542425e-05
1651,SPENCE,WIND,42.8,8.538416590542425e-05
1652,AMHERST ISLAND,WIND,42.8,8.538416590542425e-05
1653,BARRETT,HYDRO,42.6,8.498517447595967e-05
1654,WHITEDOG,HYDRO,42.6,8.498517447595967e-05
1655,SILVERFALLS,HYDRO,42.5,8.478567876122737e-05
1656,KIPLING,HYDRO,42.5,8.478567876122737e-05
1657,ERIEAU,WIND,42.5,8.478567876122737e-05
1658,ARNPRIOR,HYDRO,42.4,8.458618304649507e-05
1659,BARRETT,HYDRO,42.4,8.458618304649507e-05
1660,WOLFE ISLAND,WIND,42.4,8.458618304649507e-05
1661,CEDAR POINT 2,WIND,42.4,8.458618304649507e-05
1662,WEST LINCOLN NRWF,WIND,42.3,8.438668733176276e-05
1663,PAROCHES,WIND,42.3,8.438668733176276e-05
1664,GOSHEN,WIND,42.1,8.398769590229817e-05
1665,MANITOUFALLS,HYDRO,42.0,8.378820018756587e-05
1666,MANITOUFALLS,HYDRO,42.0,8.378820018756587e-05
1667,K2WIND,WIND,41.8,8.338920875810126e-05
1668,MANITOUFALLS,HYDRO,41.8,8.338920875810126e-05
1669,WHITEDOG,HYDRO,41.8,8.338920875810126e-05
1670,MANITOUFALLS,HYDRO,41.7,8.318971304336897e-05
1671,RIPLEY SOUTH,WIND,41.5,8.279072161390437e-05
1672,GRANDWF,WIND,41.5,8.279072161390437e-05
1673,PRINCEFARM,WIND,41.3,8.239173018443976e-05
1674,PORT BURWELL,WIND,41.3,8.239173018443976e-05
1675,WOLFE ISLAND,WIND,41.3,8.239173018443976e-05
1676,GRANDWF,WIND,41.3,8.239173018443976e-05
1677,SANDUSK-LT.AG_T1,WIND,41.3,8.239173018443976e-05
1678,AGUASABON,HYDRO,41.1,8.199273875497517e-05
1679,ZURICH,WIND,41.1,8.199273875497517e-05
1680,GREENWICH,WIND,41.1,8.199273875497517e-05
1681,MANITOUFALLS,HYDRO,41.0,8.179324304024287e-05
1682,KIPLING,HYDRO,41.0,8.179324304024287e-05
1683,MANITOUFALLS,HYDRO,41.0,8.179324304024287e-05
1684,AMHERST ISLAND,WIND,40.9,8.159374732551057e-05
1685,SITHE GOREWAY-G12,GAS,40.8,8.139425161077826e-05
1686,ARNPRIOR,HYDRO,40.7,8.119475589604597e-05
1687,KIPLING,HYDRO,40.7,8.119475589604597e-05
1688,AGUASABON,HYDRO,40.7,8.119475589604597e-05
1689,AMARANTH,WIND,40.7,8.119475589604597e-05
1690,UNDERWOOD,WIND,40.7,8.119475589604597e-05
1691,AMARANTH,WIND,40.6,8.099526018131367e-05
1692,ADELAIDE,WIND,40.6,8.099526018131367e-05
1693,BLAKE,WIND,40.6,8.099526018131367e-05
1694,SITHE GOREWAY-G12,GAS,40.6,8.099526018131367e-05
1695,MANITOUFALLS,HYDRO,40.6,8.099526018131367e-05
1696,PORT BURWELL,WIND,40.3,8.039677303711676e-05
1697,AMHERST ISLAND,WIND,40.3,8.039677303711676e-05
1698,BARRETT,HYDRO,40.3,8.039677303711676e-05
1699,AGUASABON,HYDRO,40.2,8.019727732238448e-05
1700,K2WIND,WIND,40.2,8.019727732238448e-05
1701,CAMERONFALLS,HYDRO,40.2,8.019727732238448e-05
1702,BLAKE,WIND,40.2,8.019727732238448e-05
1703,RAYNER,HYDRO,40.0,7.979828589291988e-05
1704,RAYNER,HYDRO,40.0,7.979828589291988e-05
1705,WOLFE ISLAND,WIND,40.0,7.979828589291988e-05
1706,ARNPRIOR,HYDRO,39.8,7.939929446345526e-05
1707,NAPANEE-G1,GAS,39.8,7.939929446345526e-05
1708,SITHE GOREWAY-G12,GAS,39.7,7.919979874872298e-05
1709,DILLON,WIND,39.7,7.919979874872298e-05
1710,MANITOUFALLS,HYDRO,39.4,7.860131160452608e-05
1711,CEDAR POINT 2,WIND,39.4,7.860131160452608e-05
1712,ERIEAU,WIND,39.3,7.840181588979377e-05
1713,LITTLELONG 2,HYDRO,39.3,7.840181588979377e-05
1714,COMBER,WIND,39.3,7.840181588979377e-05
1715,SITHE GOREWAY-G11,GAS,39.3,7.840181588979377e-05
1716,ARNPRIOR,HYDRO,39.3,7.840181588979377e-05
1717,COMBER,WIND,39.1,7.800282446032918e-05
1718,EAST LAKE,WIND,39.1,7.800282446032918e-05
1719,GOSHEN,WIND,39.0,7.780332874559688e-05
1720,AGUASABON,HYDRO,39.0,7.780332874559688e-05
1721,BORNISH,WIND,38.9,7.760383303086458e-05
1722,PORTALMA-T3,WIND,38.9,7.760383303086458e-05
1723,BLAKE,WIND,38.7,7.720484160139998e-05
1724,AGUASABON,HYDRO,38.7,7.720484160139998e-05
1725,GREENWICH,WIND,38.6,7.700534588666768e-05
1726,NAPANEE-G1,GAS,38.5,7.680585017193538e-05
1727,NORTH KENT,WIND,38.5,7.680585017193538e-05
1728,PINEPORTAGE,HYDRO,38.4,7.660635445720308e-05
1729,JERICHO,WIND,38.4,7.660635445720308e-05
1730,AGUASABON,HYDRO,38.3,7.640685874247077e-05
1731,AGUASABON,HYDRO,38.3,7.640685874247077e-05
1732,WHITEDOG,HYDRO,38.3,7.640685874247077e-05
1733,RAILBEDWF-LT.AG_SR,WIND,38.3,7.640685874247077e-05
1734,AGUASABON,HYDRO,38.2,7.620736302773848e-05
1735,WHITEDOG,HYDRO,38.2,7.620736302773848e-05
1736,ARNPRIOR,HYDRO,38.1,7.600786731300618e-05
1737,PRINCEFARM,WIND,38.1,7.600786731300618e-05
1738,AGUASABON,HYDRO,38.1,7.600786731300618e-05
1739,SPENCE,WIND,38.0,7.580837159827388e-05
1740,MANITOUFALLS,HYDRO,38.0,7.580837159827388e-05
1741,AGUASABON,HYDRO,38.0,7.580837159827388e-05
1742,RAILBEDWF-LT.AG_SR,WIND,37.8,7.540938016880927e-05
1743,MANITOUFALLS,HYDRO,37.8,7.540938016880927e-05
1744,ATIKOKAN-G1,BIOFUEL,37.8,7.540938016880927e-05
1745,PORTALMA-T3,WIND,37.7,7.520988445407698e-05
1746,AGUASABON,HYDRO,37.5,7.481089302461239e-05
1747,MCLEANSMTNWF-LT.AG_T1,WIND,37.5,7.481089302461239e-05
1748,GRANDSF,SOLAR,37.5,7.481089302461239e-05
1749,AGUASABON,HYDRO,37.5,7.481089302461239e-05
1750,COMBER,WIND,37.4,7.461139730988009e-05
1751,AGUASABON,HYDRO,37.4,7.461139730988009e-05
1752,BELLE RIVER,WIND,37.3,7.441190159514777e-05
1753,BARRETT,HYDRO,37.2,7.421240588041549e-05
1754,K2WIND,WIND,37.1,7.401291016568319e-05
1755,RAYNER,HYDRO,37.0,7.381341445095089e-05
1756,ARNPRIOR,HYDRO,37.0,7.381341445095089e-05
1757,PRINCEFARM,WIND,37.0,7.381341445095089e-05
1758,GRANDSF,SOLAR,37.0,7.381341445095089e-05
1759,ARNPRIOR,HYDRO,36.9,7.361391873621857e-05
1760,ARNPRIOR,HYDRO,36.9,7.361391873621857e-05
1761,BELLE RIVER,WIND,36.9,7.361391873621857e-05
1762,GRAND VALLEY 3,WIND,36.8,7.341442302148627e-05
1763,CANYON,HYDRO,36.8,7.341442302148627e-05
1764,RAILBEDWF-LT.AG_SR,WIND,36.6,7.301543159202169e-05
1765,SANDUSK-LT.AG_T1,WIND,36.6,7.301543159202169e-05
1766,K2WIND,WIND,36.6,7.301543159202169e-05
1767,ATIKOKAN-G1,BIOFUEL,36.5,7.281593587728939e-05
1768,ARNPRIOR,HYDRO,36.5,7.281593587728939e-05
1769,RAILBEDWF-LT.AG_SR,WIND,36.5,7.281593587728939e-05
1770,BORNISH,WIND,36.5,7.281593587728939e-05
1771,NORTH KENT,WIND,36.4,7.261644016255708e-05
1772,HARMON 2,HYDRO,36.4,7.261644016255708e-05
1773,BELLE RIVER,WIND,36.1,7.201795301836019e-05
1774,AMARANTH,WIND,36.1,7.201795301836019e-05
1775,REDROCK,HYDRO,36.0,7.181845730362789e-05
1776,REDROCK,HYDRO,36.0,7.181845730362789e-05
1777,REDROCK,HYDRO,36.0,7.181845730362789e-05
1778,DA WATSON,HYDRO,36.0,7.181845730362789e-05
1779,REDROCK,HYDRO,36.0,7.181845730362789e-05
1780,REDROCK,HYDRO,36.0,7.181845730362789e-05
1781,ZURICH,WIND,36.0,7.181845730362789e-05
1782,DA WATSON,HYDRO,36.0,7.181845730362789e-05
1783,HARMON 2,HYDRO,36.0,7.181845730362789e-05
1784,REDROCK,HYDRO,35.9,7.161896158889558e-05
1785,GREENWICH,WIND,35.8,7.141946587416328e-05
1786,REDROCK,HYDRO,35.8,7.141946587416328e-05
1787,DA WATSON,HYDRO,35.8,7.141946587416328e-05
1788,JERICHO,WIND,35.8,7.141946587416328e-05
1789,REDROCK,HYDRO,35.7,7.121997015943099e-05
1790,MCLEANSMTNWF-LT.AG_T1,WIND,35.7,7.121997015943099e-05
1791,OTTERRAPIDS,HYDRO,35.6,7.102047444469869e-05
1792,SHANNON,WIND,35.6,7.102047444469869e-05
1793,REDROCK,HYDRO,35.5,7.082097872996639e-05
1794,GRANDSF,SOLAR,35.5,7.082097872996639e-05
1795,LOWERNOTCH,HYDRO,35.5,7.082097872996639e-05
1796,REDROCK,HYDRO,35.5,7.082097872996639e-05
1797,REDROCK,HYDRO,35.4,7.062148301523408e-05
1798,RAILBEDWF-LT.AG_SR,WIND,35.4,7.062148301523408e-05
1799,REDROCK,HYDRO,35.4,7.062148301523408e-05
1800,PINEPORTAGE,HYDRO,35.4,7.062148301523408e-05
1801,KIPLING 2,HYDRO,35.4,7.062148301523408e-05
1802,REDROCK,HYDRO,35.4,7.062148301523408e-05
